キャリア,地域,都道府県,店名,住所,URL,スラッグ,緯度,経度,取得元,取得日
ymobile,関東,埼玉県,ワイモバイルモラージュ菖蒲,346-0106 埼玉県久喜市菖蒲町菖蒲字伊勢浦6005‐1 モラージュ菖蒲3F,https://www.ymobile.jp/shop/detail/W044/,ymobile-w044,36.075276,139.611208,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,関東,埼玉県,ワイモバイルヨドバシカメラマルチメディアさいたま新都心駅前店,330-0843 埼玉県さいたま市大宮区吉敷町4丁目263‐6,https://www.ymobile.jp/shop/detail/W9HW/,ymobile-w9hw,35.89553,139.634429,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,関東,埼玉県,ワイモバイルララガーデン春日部,344-0064 埼玉県春日部市南1丁目1‐1 ララガーデン春日部2F,https://www.ymobile.jp/shop/detail/W041/,ymobile-w041,35.977448,139.755006,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,関東,埼玉県,ワイモバイルららぽーと富士見,354-0022 埼玉県富士見市山室1丁目1259‐1 ららぽーと富士見店内,https://www.ymobile.jp/shop/detail/W9H2/,ymobile-w9h2,35.860415,139.548042,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,関東,埼玉県,ワイモバイルレイクタウンmori,343-0828 埼玉県越谷市レイクタウン3丁目1番地1 イオンレイクタウンmori 1F,https://www.ymobile.jp/shop/detail/W0W5/,ymobile-w0w5,35.882052,139.828182,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,関東,埼玉県,ワイモバイル坂戸にっさい,350-0269 埼玉県坂戸市にっさい花みず木4丁目10‐2,https://www.ymobile.jp/shop/detail/WA55/,ymobile-wa55,35.9687,139.367455,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,関東,埼玉県,ワイモバイル若葉,350-0214 埼玉県坂戸市千代田3丁目22‐2,https://www.ymobile.jp/shop/detail/WA54/,ymobile-wa54,35.951312,139.411321,https://www.ymobile.jp/shop/api_json.php,2026-08-19
aeonmobile,東海,三重県,イオンモバイル伊勢,516-0014 三重県伊勢市楠部町乙160-2,https://aeonmobile.jp/shoplist/ise/,aeon-mobile-ise,34.4783051804921,136.72887881497533,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,東海,三重県,イオンモバイル四日市尾平,512-0921 三重県四日市市尾平町字天王川原1805,https://aeonmobile.jp/shoplist/yokkaichiobira/,aeon-mobile-yokkaichiobira,34.9773959803644,136.58894931499034,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,東海,三重県,イオンモバイル四日市北,510-8016 三重県四日市市富州原町2-40,https://aeonmobile.jp/shoplist/yokkaichikita/,aeon-mobile-yokkaichikita,35.00819107281207,136.65427797562506,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,東海,三重県,イオンモバイル津南,514-0817 三重県津市高茶屋小森町145番,https://aeonmobile.jp/shoplist/tsuminami/,aeon-mobile-tsuminami,34.6720037804419,136.5155189152314,https://aeonmobile.jp/shoplist/data.json,2026-08-19
uqmobile,東海,三重県,UQスポット イオンタウン四日市泊,三重県 四日市市 泊小柳町４－５－１,https://www.uqwimax.jp/mobile/shoplist/N04534U/,uq-mobile-n04534u,34.93901,136.601297,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,東海,三重県,UQスポット イオンモール津南,三重県 津市 高茶屋小森町１４５番地,https://www.uqwimax.jp/mobile/shoplist/N04529U/,uq-mobile-n04529u,34.671008,136.517916,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
ymobile,東海,三重県,ワイモバイルイオンタウン津城山,514-1112 三重県津市久居小野辺町1130‐7イオンタウン津城山内,https://www.ymobile.jp/shop/detail/WA4K/,ymobile-wa4k,34.6794948,136.5015188,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,東海,三重県,ワイモバイルイオンモール桑名,511-0863 三重県桑名市新西方1丁目22 イオンモール桑名3F,https://www.ymobile.jp/shop/detail/W9SA/,ymobile-w9sa,35.072285,136.662606,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,東海,三重県,ワイモバイルイオンモール東員,511-0255 三重県員弁郡東員町大字長深字築田510‐1イオンモール東員店内1F,https://www.ymobile.jp/shop/detail/W28J/,ymobile-w28j,35.061183,136.579822,https://www.ymobile.jp/shop/api_json.php,2026-08-19
aeonmobile,東北,山形県,イオンモバイル山形南,990-2453 山形県山形市若宮3丁目7番8号,https://aeonmobile.jp/shoplist/yamagataminami/,aeon-mobile-yamagataminami,38.226621421875,140.3033942257773,https://aeonmobile.jp/shoplist/data.json,2026-08-19
uqmobile,東北,山形県,UQスポット イオンモール天童,山形県 天童市 芳賀タウン北４丁目１番１号 イオンモール天童２Ｆ,https://www.uqwimax.jp/mobile/shoplist/T005U05/,uq-mobile-t005u05,38.343402,140.363298,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,東北,山形県,UQスポット イオン米沢,山形県 米沢市 春日２丁目１３－４ イオン米沢２Ｆ,https://www.uqwimax.jp/mobile/shoplist/T328009/,uq-mobile-t328009,37.923393,140.108818,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
ymobile,東北,山形県,ワイモバイルイオンモール天童,994-0067 山形県天童市大字芳賀タウン4丁目1番1号 イオンモール天童2階,https://www.ymobile.jp/shop/detail/W9GU/,ymobile-w9gu,38.343195,140.363027,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,東北,山形県,ワイモバイルケーズデンキ山形北本店,990-0886 山形県山形市嶋南4丁目3番3号,https://www.ymobile.jp/shop/detail/W0XA/,ymobile-w0xa,38.281869,140.314638,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,東北,山形県,ワイモバイルケーズデンキ米沢店,992-0042 山形県米沢市塩井町塩野2‐1,https://www.ymobile.jp/shop/detail/W19G/,ymobile-w19g,37.926307,140.108477,https://www.ymobile.jp/shop/api_json.php,2026-08-19
uqmobile,中国,山口県,UQスポット おのだサンパーク,山口県 山陽小野田市 中川６丁目４－１ おのだサンパーク２Ｆ,https://www.uqwimax.jp/mobile/shoplist/CK01042/,uq-mobile-ck01042,33.985008,131.171002,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,中国,山口県,UQスポット フジグラン宇部,山口県 宇部市 明神町３丁目１－１ フジグラン宇部1F,https://www.uqwimax.jp/mobile/shoplist/CK01043/,uq-mobile-ck01043,33.930975,131.257197,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,中国,山口県,UQスポット ゆめタウン山口,山口県 山口市 大内千坊六丁目９番１号 ゆめタウン山口２Ｆ,https://www.uqwimax.jp/mobile/shoplist/C597094/,uq-mobile-c597094,34.160345,131.491597,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,中国,山口県,UQスポット 星プラザ下松,山口県 下松市 中央町２１－３ 星プラザ下松２Ｆ,https://www.uqwimax.jp/mobile/shoplist/C597097/,uq-mobile-c597097,34.018586,131.862173,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
ymobile,中国,山口県,ワイモバイルゆめタウン柳井,742-0031 山口県柳井市南町4丁目5‐3 ゆめタウン柳井1F,https://www.ymobile.jp/shop/detail/W9WT/,ymobile-w9wt,33.96102276,132.1060946,https://www.ymobile.jp/shop/api_json.php,2026-08-19
aeonmobile,甲信越,山梨県,イオンモバイル甲府昭和,409-3852 山梨県中巨摩郡昭和町飯喰1505-1,https://aeonmobile.jp/shoplist/kofushowa/,aeon-mobile-kofushowa,35.62376108020769,138.5248630150099,https://aeonmobile.jp/shoplist/data.json,2026-08-19
uqmobile,甲信越,山梨県,UQスポット イオンモール甲府昭和,山梨県 中巨摩郡昭和町 飯喰１５０５－１ ３Ｆ,https://www.uqwimax.jp/mobile/shoplist/E005UQ1/,uq-mobile-e005uq1,35.623161,138.527196,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
ymobile,甲信越,山梨県,ワイモバイルイオンタウン山梨中央,409-3821 山梨県中央市下河東3053‐1 イオンタウン山梨中央1階,https://www.ymobile.jp/shop/detail/W9W3/,ymobile-w9w3,35.60860511,138.5416368,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,甲信越,山梨県,ワイモバイルイオンモール甲府昭和,409-3852 山梨県中巨摩郡昭和町飯喰1505‐1,https://www.ymobile.jp/shop/detail/WA2F/,ymobile-wa2f,35.62309,138.527346,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,甲信越,山梨県,ワイモバイルノジマNEW甲府店,400-0047 山梨県甲府市徳行2丁目4‐20,https://www.ymobile.jp/shop/detail/W9IF/,ymobile-w9if,35.652547,138.547315,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,甲信越,山梨県,ワイモバイルヨドバシカメラ甲府,400-0031 山梨県甲府市丸の内1丁目3‐3,https://www.ymobile.jp/shop/detail/WA6O/,ymobile-wa6o,35.66616,138.56934,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,甲信越,山梨県,ワイモバイルラザウォーク甲斐双葉,400-0107 山梨県甲斐市志田字柿木645‐1 ラザウォーク甲斐双葉 1F,https://www.ymobile.jp/shop/detail/W9WJ/,ymobile-w9wj,35.68451,138.48384,https://www.ymobile.jp/shop/api_json.php,2026-08-19
aeonmobile,近畿,滋賀県,イオンモバイル近江八幡,523-0898 滋賀県近江八幡市鷹飼町南3-7,https://aeonmobile.jp/shoplist/omihachiman/,aeon-mobile-omihachiman,35.121558180328606,136.1008443150241,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,近畿,滋賀県,イオンモバイル草津,525-0067 滋賀県草津市新浜町300番地,https://aeonmobile.jp/shoplist/kusatsu/,aeon-mobile-kusatsu,34.99802548035919,135.90908381502055,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,近畿,滋賀県,イオン長浜店,526-0847 滋賀県長浜市山階町271-1,https://aeonmobile.jp/shoplist/nagahama/,aeon-mobile-nagahama,35.396900972680385,136.28691987650163,https://aeonmobile.jp/shoplist/data.json,2026-08-19
uqmobile,近畿,滋賀県,UQスポット イオンモール草津,滋賀県 草津市 新浜町３００ イオンモール草津２階,https://www.uqwimax.jp/mobile/shoplist/K048044/,uq-mobile-k048044,34.997742,135.913302,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,近畿,滋賀県,UQスポット イオン近江八幡ＳＣ,滋賀県 近江八幡市 鷹飼町190-9 イオン近江八幡ショッピングセンター１番街２Ｆ,https://www.uqwimax.jp/mobile/shoplist/K062084/,uq-mobile-k062084,35.121292,136.10283,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
ymobile,近畿,滋賀県,ワイモバイルアル・プラザ近江八幡,523-0893 滋賀県近江八幡市桜宮町202‐1 アル・プラザ近江八幡1F,https://www.ymobile.jp/shop/detail/W0YM/,ymobile-w0ym,35.13023,136.096129,https://www.ymobile.jp/shop/api_json.php,2026-08-19
aeonmobile,九州,鹿児島県,イオンモバイル鹿児島,891-0115 鹿児島市東開町7,https://aeonmobile.jp/shoplist/kagoshima/,aeon-mobile-kagoshima,31.527234981367368,130.5346683149222,https://aeonmobile.jp/shoplist/data.json,2026-08-19
ymobile,九州,鹿児島県,ワイモバイルエディオン鹿児島南店,890-0073 鹿児島県鹿児島市宇宿2丁目2‐18 スクエアモール鹿児島宇宿,https://www.ymobile.jp/shop/detail/W0X4/,ymobile-w0x4,31.543245,130.542231,https://www.ymobile.jp/shop/api_json.php,2026-08-19
aeonmobile,東北,秋田県,イオンモバイル大曲,014-0033 秋田県大仙市和合字坪立177番地,https://aeonmobile.jp/shoplist/omagari/,aeon-mobile-omagari,39.43769457161377,140.5066979759629,https://aeonmobile.jp/shoplist/data.json,2026-08-19
ymobile,東北,秋田県,ワイモバイルケーズデンキ秋田中央店,010-0976 秋田県秋田市八橋南1丁目3‐25,https://www.ymobile.jp/shop/detail/W206/,ymobile-w206,39.719792,140.089804,https://www.ymobile.jp/shop/api_json.php,2026-08-19
aeonmobile,甲信越,新潟県,イオンモバイル県央,959-1232 新潟県燕市井土巻3-65,https://aeonmobile.jp/shoplist/keno/,aeon-mobile-keno,37.65065267978226,138.93416081507306,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,甲信越,新潟県,イオンモバイル上越,943-0173 新潟県上越市富岡3457,https://aeonmobile.jp/shoplist/joetsu/,aeon-mobile-joetsu,37.153047979877336,138.2563623150573,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,甲信越,新潟県,イオンモバイル新潟亀田インター,950-0150 新潟県新潟市江南区下早通柳田1-1-1,https://aeonmobile.jp/shoplist/niigatakamedainta/,aeon-mobile-niigatakamedainta,37.875527679741246,139.0781234150802,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,甲信越,新潟県,イオンモバイル新潟青山,950-2002 新潟県新潟市西区青山2-5-1,https://aeonmobile.jp/shoplist/niigataaoyama/,aeon-mobile-niigataaoyama,37.89628257973754,139.00269401508098,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,甲信越,新潟県,イオンモバイル新発田,957-0061 新潟県新発田市住吉町5-11-5,https://aeonmobile.jp/shoplist/shibata/,aeon-mobile-shibata,37.942735979729164,139.30739531508246,https://aeonmobile.jp/shoplist/data.json,2026-08-19
uqmobile,甲信越,新潟県,UQスポット アピタ新潟西,新潟県 新潟市西区 小新５丁目７－２１,https://www.uqwimax.jp/mobile/shoplist/EP45UQ1/,uq-mobile-ep45uq1,37.880398,139.003402,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,甲信越,新潟県,UQスポット 上越エルマール,新潟県 上越市 西本町3-8-8 直江津ショッピングセンター・エルマール1F,https://www.uqwimax.jp/mobile/shoplist/E002UA1/,uq-mobile-e002ua1,37.1708,138.237648,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
ymobile,甲信越,新潟県,ワイモバイルコジマ×ビックカメラ新潟店,950-0914 新潟県新潟市中央区紫竹山1丁目6‐10,https://www.ymobile.jp/shop/detail/W2IX/,ymobile-w2ix,37.899435,139.064543,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,甲信越,新潟県,ワイモバイルノジマイオンモール新潟亀田インター店,950-0150 新潟県新潟市江南区下早通柳田1丁目1‐1 イオンモール新潟亀田インター2階,https://www.ymobile.jp/shop/detail/W953/,ymobile-w953,37.876183,139.081625,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,甲信越,新潟県,ワイモバイル長岡,940-0062 新潟県長岡市大手通1丁目4‐6 ドルミー駅前ビル1F,https://www.ymobile.jp/shop/detail/W06F/,ymobile-w06f,37.44698735,138.8517925,https://www.ymobile.jp/shop/api_json.php,2026-08-19
aeonmobile,関東,神奈川県,イオンモバイル茅ヶ崎中央,253-0041 神奈川県茅ヶ崎市茅ヶ崎3-5-16,https://aeonmobile.jp/shoplist/0701chigasakichuuo/,aeon-mobile-0701chigasakichuuo,35.33605648027623,139.40046091503055,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,関東,神奈川県,イオンモバイル久里浜,239-0831 神奈川県横須賀市久里浜5丁目13-1,https://aeonmobile.jp/shoplist/kurihama/,aeon-mobile-kurihama,35.22882698030217,139.70145031502736,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,関東,神奈川県,イオンモバイル橋本,252-0143 神奈川県相模原市緑区橋本6-2-1,https://aeonmobile.jp/shoplist/hashimoto/,aeon-mobile-hashimoto,35.59624158021424,139.34274241503843,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,関東,神奈川県,イオンモバイル駒岡,230-0071 神奈川県横浜市鶴見区駒岡5-6-1,https://aeonmobile.jp/shoplist/komaoka/,aeon-mobile-komaoka,35.53199378022937,139.64589141503643,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,関東,神奈川県,イオンモバイル座間,252-0012 神奈川県座間市広野台2-10-4,https://aeonmobile.jp/shoplist/zama/,aeon-mobile-zama,35.49990997264627,139.42202477564743,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,関東,神奈川県,イオンモバイル新百合ヶ丘,215-0021 神奈川県川崎市麻生区上麻生1-19,https://aeonmobile.jp/shoplist/shinyurigaoka/,aeon-mobile-shinyurigaoka,35.602301980212694,139.50458231503853,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,関東,神奈川県,イオンモバイル秦野,257-0041 神奈川県秦野市入船町12-1,https://aeonmobile.jp/shoplist/hadano/,aeon-mobile-hadano,35.3780607802661,139.22596951503192,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,関東,神奈川県,イオンモバイル相模原,252-0344 神奈川県相模原市南区古淵2-10-1,https://aeonmobile.jp/shoplist/sagamihara/,aeon-mobile-sagamihara,35.55370308022423,139.4147103150371,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,関東,神奈川県,イオンモバイル大和,242-0023 神奈川県大和市渋谷6-6-1,https://aeonmobile.jp/shoplist/yamato/,aeon-mobile-yamato,35.434815980252424,139.46398931500403,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,関東,神奈川県,イオンモバイル大和鶴間,242-0001 神奈川県大和市下鶴間1-2-1,https://aeonmobile.jp/shoplist/yamatotsuruma/,aeon-mobile-yamatotsuruma,35.48892618679287,139.45680917650006,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,関東,神奈川県,イオンモバイル天王町,240-0001 横浜市保土ヶ谷区川辺町3-5,https://aeonmobile.jp/shoplist/tennotyo/,aeon-mobile-tennotyo,35.45827243024665,139.59768011619764,https://aeonmobile.jp/shoplist/data.json,2026-08-19
aeonmobile,関東,神奈川県,イオンモバイル本牧,252-0012 神奈川県横浜市中区本牧原7-1,https://aeonmobile.jp/shoplist/honmoku/,aeon-mobile-honmoku,35.42550198025475,139.66488231500372,https://aeonmobile.jp/shoplist/data.json,2026-08-19
uqmobile,関東,神奈川県,UQスポット アリオ橋本,神奈川県 相模原市緑区 大山町１－２２ アリオ橋本２階 【区画２６６】,https://www.uqwimax.jp/mobile/shoplist/E002UQ3/,uq-mobile-e002uq3,35.590919,139.349799,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,関東,神奈川県,UQスポット イオンモール座間,神奈川県 座間市 広野台２丁目１０－４ イオンモール座間３Ｆ,https://www.uqwimax.jp/mobile/shoplist/E321UQ8/,uq-mobile-e321uq8,35.50068,139.425307,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,関東,神奈川県,UQスポット イオンモール大和,神奈川県 大和市 下鶴間１丁目２－１ イオンモール大和3F,https://www.uqwimax.jp/mobile/shoplist/E321UQ4/,uq-mobile-e321uq4,35.488962,139.457895,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,関東,神奈川県,UQスポット コースカベイサイド横須賀,神奈川県 横須賀市 本町2丁目1-12 コースカベイサイドストアーズ3F,https://www.uqwimax.jp/mobile/shoplist/E350UQ3/,uq-mobile-e350uq3,35.283448,139.662604,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,関東,神奈川県,UQスポット ららぽーと横浜,神奈川県 横浜市都筑区 池辺町４０３５番１ ららぽーと横浜３階,https://www.uqwimax.jp/mobile/shoplist/E350UQ5/,uq-mobile-e350uq5,35.51718,139.566514,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,関東,神奈川県,UQスポット ららぽーと海老名,神奈川県 海老名市 扇町１３－１ ららぽーと海老名 4F,https://www.uqwimax.jp/mobile/shoplist/E209069/,uq-mobile-e209069,35.455994,139.389302,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,関東,神奈川県,UQスポット ららぽーと湘南平塚,神奈川県 平塚市 天沼１０－１ ららぽーと湘南平塚３Ｆ,https://www.uqwimax.jp/mobile/shoplist/E209062/,uq-mobile-e209062,35.336576,139.35583,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,関東,神奈川県,UQスポット 上大岡,神奈川県 横浜市港南区 上大岡西１丁目１２－１１ マルイビル１階,https://www.uqwimax.jp/mobile/shoplist/EB11UQ2/,uq-mobile-eb11uq2,35.410822,139.595897,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,関東,神奈川県,UQスポット 西武東戸塚,神奈川県 横浜市戸塚区 品濃町５３７－１ ５階,https://www.uqwimax.jp/mobile/shoplist/E350UQ4/,uq-mobile-e350uq4,35.43055,139.558639,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
uqmobile,関東,神奈川県,UQスポット 二俣川,神奈川県 横浜市旭区 二俣川１丁目４３－２８ ドン・キホーテ 二俣川店 ２階,https://www.uqwimax.jp/mobile/shoplist/E321UQC/,uq-mobile-e321uqc,35.464745,139.53152,https://www.uqwimax.jp/mobile/shoplist/shoplist.json,2026-08-19
ymobile,関東,神奈川県,ワイモバイルNEW城山,252-0104 神奈川県相模原市緑区向原4丁目2‐3,https://www.ymobile.jp/shop/detail/WAD8/,ymobile-wad8,35.5897646,139.3068778,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,関東,神奈川県,ワイモバイルイオンモール座間,252-0012 神奈川県座間市広野台2丁目10‐4 イオンモール,https://www.ymobile.jp/shop/detail/WA4L/,ymobile-wa4l,35.500564,139.4252274,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,関東,神奈川県,ワイモバイルコジマ×ビックカメラ梶ヶ谷店,213-0015 神奈川県川崎市高津区梶ケ谷2丁目2‐3,https://www.ymobile.jp/shop/detail/W13J/,ymobile-w13j,35.591141,139.602371,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,関東,神奈川県,ワイモバイルトレッサ横浜,222-0002 神奈川県横浜市港北区師岡町700 トレッサ横浜北棟3F 309‐6区画,https://www.ymobile.jp/shop/detail/WA1R/,ymobile-wa1r,35.525953,139.646109,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,関東,神奈川県,ワイモバイルノジマテラスモール湘南店,251-0041 神奈川県藤沢市辻堂神台1丁目3‐1 テラスモール湘南4F,https://www.ymobile.jp/shop/detail/W9IG/,ymobile-w9ig,35.338278,139.446283,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,関東,神奈川県,ワイモバイルノジマららぽーと横浜店,224-0053 神奈川県横浜市都筑区池辺町4035‐1 ららぽーと横浜,https://www.ymobile.jp/shop/detail/W200/,ymobile-w200,35.516077,139.565705,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,関東,神奈川県,ワイモバイルノジマ横浜四季の森店,241-0002 神奈川県横浜市旭区上白根3丁目41‐1 横浜四季の森フォレオ,https://www.ymobile.jp/shop/detail/W20W/,ymobile-w20w,35.498761,139.540926,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,関東,神奈川県,ワイモバイルノジマ鴨宮店,256-0813 神奈川県小田原市前川100 フレスポ小田原シティーモール,https://www.ymobile.jp/shop/detail/W144/,ymobile-w144,35.282214,139.193733,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,関東,神奈川県,ワイモバイルノジマ相模原本店,252-0242 神奈川県相模原市中央区横山1丁目1‐1,https://www.ymobile.jp/shop/detail/W13K/,ymobile-w13k,35.570245,139.363191,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,関東,神奈川県,ワイモバイルノジマ藤沢店,251-0042 神奈川県藤沢市辻堂新町4丁目1‐1 湘南モールFILL,https://www.ymobile.jp/shop/detail/W19K/,ymobile-w19k,35.338413,139.465408,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,関東,神奈川県,ワイモバイルビックカメララゾーナ川崎店,212-0013 神奈川県川崎市幸区堀川町72‐1,https://www.ymobile.jp/shop/detail/W98A/,ymobile-w98a,35.5330694,139.6958766,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,関東,神奈川県,ワイモバイルマークイズみなとみらい,220-0012 神奈川県横浜市西区みなとみらい3丁目5‐1 MARKISみなとみらい B4階,https://www.ymobile.jp/shop/detail/W9S9/,ymobile-w9s9,35.457698,139.631756,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,関東,神奈川県,ワイモバイルモザイクモール港北,224-0003 神奈川県横浜市都筑区中川中央1丁目31‐1 モザイクモール港北2F,https://www.ymobile.jp/shop/detail/W35J/,ymobile-w35j,35.5550882,139.5775654,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,関東,神奈川県,ワイモバイルヨドバシカメラマルチメディア横浜,220-0004 神奈川県横浜市西区北幸1丁目2‐7,https://www.ymobile.jp/shop/detail/W95H/,ymobile-w95h,35.46763,139.62045,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,関東,神奈川県,ワイモバイルヨドバシカメラマルチメディア川崎ルフロン,210-0024 神奈川県川崎市川崎区日進町1‐11 ルフロン,https://www.ymobile.jp/shop/detail/W95I/,ymobile-w95i,35.529384,139.696682,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,関東,神奈川県,ワイモバイルららぽーと湘南平塚,254-0031 神奈川県平塚市天沼10‐1 ららぽーと湘南平塚3階,https://www.ymobile.jp/shop/detail/W9TJ/,ymobile-w9tj,35.336326,139.354845,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,関東,神奈川県,ワイモバイル戸塚,244-0003 神奈川県横浜市戸塚区戸塚町8 ラピス戸塚2‐1F,https://www.ymobile.jp/shop/detail/W0C0/,ymobile-w0c0,35.40124943,139.535405,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,関東,神奈川県,ワイモバイル綱島,223-0053 神奈川県横浜市港北区綱島西2丁目7‐18 ニックハイム綱島第2A‐2,https://www.ymobile.jp/shop/detail/W72N/,ymobile-w72n,35.536257,139.631916,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,関東,神奈川県,ワイモバイル鹿島田,212-0053 神奈川県川崎市幸区下平間131 洋光ビル1階,https://www.ymobile.jp/shop/detail/W09M/,ymobile-w09m,35.551406,139.676761,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,関東,神奈川県,ワイモバイル湘南台,252-0804 神奈川県藤沢市湘南台2丁目10‐7 マーベルスクエア2階,https://www.ymobile.jp/shop/detail/W0MP/,ymobile-w0mp,35.39578,139.465,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,関東,神奈川県,ワイモバイル上溝,252-0238 神奈川県相模原市中央区星が丘3丁目7‐21,https://www.ymobile.jp/shop/detail/WA56/,ymobile-wa56,35.55792296,139.3709841,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,関東,神奈川県,ワイモバイル上大岡,233-0002 神奈川県横浜市港南区上大岡西1丁目18‐5 ミオカビル1F,https://www.ymobile.jp/shop/detail/W06E/,ymobile-w06e,35.4078,139.595304,https://www.ymobile.jp/shop/api_json.php,2026-08-19
ymobile,関東,神奈川県,ワイモバイル相模原,252-0242 神奈川県相模原市中央区横山1丁目1‐1 ノジマ相模原本店内3F,https://www.ymobile.jp/shop/detail/WAD6/,ymobile-wad6,35.570245,139.363191,https://www.ymobile.jp/shop/api_json.php,2026-08-19
